"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Armenia","ARM","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-11.699998482027","-41.8000027457562","-8.7999987932935","5.40000277917656","6.89999841973659","5.86540074943565","3.32107970046953","7.29999998770998","3.30000000058166","5.90000000312092","9.59999999927597","13.1999999979356","14.0000000015501","10.4999999988202","13.8999999991133","13.1999999994661","13.7000000015467","6.90000000042959","-14.1000000006998","2.2000000002151","4.69999999867412","7.20000000096486","3.3","3.60000000058993","3.19999999896625","0.199999999825991","7.50000000164144","5.19999999965324","7.59999999853918","-7.19999999999999","5.69999999999997",
"American Samoa","ASM","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.965517241379317","0.409836065573771","-0.408163265306129","-4.09836065573771","1.85185185185186","-2.65734265734265","-4.16666666666666","0.299850074962521","0","-4.33482810164425","-2.5","1.76282051282051","3.14960629921259","-1.67938931297709","-6.98757763975155","2.6711185308848","-0.487804878048777","5.06535947712419","-1.86625194401245",
"Antigua and Barbuda","ATG","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","4.38362791988634","8.07974533746987","8.16143079663007","3.81491616580772","-0.0840122641929639","5.36401626939357","10.1649956029663","7.64379359328542","11.4938285668873","6.62636884518371","5.21327289689657","5.25227466114966","3.01171468357902","2.17657860265928","1.15847519142061","5.27987870861712","6.67670710324244","-4.35958738239265","6.60445972082297","5.47160848207969","4.7311250916374","3.70761791039314","6.20343125361191","-4.54800347258279","1.02744196976423","6.07654368848398","5.7670286118037","6.47383131641992","12.7081485327737","9.31538316339753","-0.0143406519435985","-11.9626972488343","-7.84059474412172","-1.95861262834343","3.37286620031867","-0.600876396735046","3.79572761294251","3.82529309880827","5.49645920357835","3.14432323970505","6.883640816875","4.86223616575663","-20.1923705722071","5.2708488395119",
"Australia","AUS","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","2.48265607743198","1.29461125042288","6.21610734095628","6.98006113590908","5.98043790489233","2.3790395210471","6.30494520838687","5.09403379910209","7.04558407407036","7.17591619613394","4.0009325268864","3.91028447764758","2.61937596270938","4.10697305240988","1.33631004053656","2.58877075756136","3.59483293820367","0.893149715162878","4.05002657292619","3.03558879840024","3.33949478274815","3.32485228713905","-2.22454187667462","4.59173856371424","5.27824387899072","3.96627433738064","2.55925763771884","5.75734106582576","3.87542552074743","3.57648576106794","-0.383071892767745","0.42861956748601","4.04742526816615","3.98092334747493","3.88710629393142","3.85684122668562","3.91283547292693","4.61335689242107","4.95632450612884","3.90117137135968","2.04141733816161","3.99358986481653","3.1113982078941","4.21663327252608","3.15375271041142","2.74063570365783","3.77791678266478","3.5682700322582","1.87048696091408","2.20656631017093","2.3913851323057","3.902007806318","2.57875428825342","2.57901711177597","2.1527359059391","2.73054799209893","2.28218364248465","2.88304512347683","2.1713962244835","-0.0508853360838941","2.23621243944461",
"Austria","AUT","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","5.53797931684528","2.64867511295262","4.13826758157036","6.12435373762843","3.48017491799556","5.64286141093278","3.0080477977549","4.47231278246065","6.27586716607024","6.32114263234969","5.11496858499562","6.2078610864111","4.89043531715288","3.94213807104376","-0.363735434053538","4.57844543332115","5.07998059425915","-0.210653695162677","5.35669990025116","1.73148559549917","-0.14429469056661","2.01125470754351","2.97308803031213","0.0512747629668411","2.49867849748429","2.3013932119724","1.35716806415441","3.29587989843014","3.88707481782052","4.34564139947821","3.44162777669459","2.09352461709183","0.526809203706492","2.40211907379886","2.66798353089548","2.34953385169727","2.09359938952392","3.58142581460447","3.55633124664169","3.37572214708479","1.26716818922992","1.65155392186669","0.941470920725337","2.73512022241023","2.24406532463878","3.45404183614122","3.72741530093519","1.4604236757386","-3.76457817791677","1.83709367680054","2.92279728368581","0.680445576816723","0.0255047121972183","0.661272848852605","1.01450158590511","1.98943716230463","2.25857243250671","2.42538536088061","1.51738858303159","-6.45396846689127","4.55685091308877",
"Azerbaijan","AZE","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.700000175699572","-22.6000003264444","-23.0999987188387","-19.7000012399238","-11.7999991076818","1.29999940463827","5.80000014795783","9.99999961153691","7.40000129958564","11.0999991434346","9.89999986533643","9.43891626906561","10.2082994004776","9.25380179728907","27.9615381082131","34.5","24.9999998515683","10.7589780604684","9.29636374447091","5.04894451349574","0.10000013782458","2.1652394748416","5.80980084268208","2.75050681535518","1.09397591627469","-3.09999988037266","0.199999938958655","1.49999999999999","2.50000006743734","-4.30000010230737","5.60003727280338",
"Burundi","BDI","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","-13.7461350539839","9.06315793386563","4.13540742185575","6.27303790087062","3.96722560928015","4.61299289557684","13.8215186020874","-0.297883673472171","-1.45954114245622","21.3256707328654","2.74682871213831","-6.40396492407875","6.88905071896333","-0.726839562746335","0.697920236215197","7.9426609761414","11.4694530439125","-0.940575988409648","1.66495495023543","0.991055725106477","12.1632755698283","-1.05359982021012","3.71532699139112","0.155544004959737","11.7831801786654","3.25018045970241","5.50309611952244","5.03102436749121","1.34950223651784","3.49982213611253","4.99683644792125","1.00999837099629","-6.24000000139047","-3.82999999619828","-7.92000000374772","-7.99999999794093","-1.58999999685828","4.74999999509613","-1.00999999649815","-0.856864058424151","2.05580710835243","4.44651941224797","-1.22372796023444","4.83365776809453","0.900000000901912","5.41380714491444","3.45194856381943","4.86171636712641","3.81274536633418","5.12415999439806","4.03259998844415","4.44670633111495","4.92418989834684","4.24065021402657","-3.9000000804855","-0.600000909116389","0.500001262429279","1.60993542127714","1.81256532326668","0.327156891263598","1.79529999999997",
"Belgium","BEL","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.97842306319197","5.21200350925528","4.35158428167051","6.95668473344102","3.56065983986036","3.15589498173408","3.86814694690112","4.19412962494732","6.62979979529467","5.58285828431475","3.98582711048847","5.29560474284025","6.38170195750001","4.56525797284306","-1.96594156584821","5.65274593317993","0.626154854021308","2.84189649082269","2.34107295556814","4.44405387639348","-0.279283279362133","0.594986772001008","0.311842702585196","2.46638280528001","1.6517928990972","1.82276183101794","2.30665956583917","4.72320888032857","3.46916698368338","3.13740231557445","1.83307427728701","1.53065494385902","-0.961873309776593","3.22697152488935","2.38475727961249","1.32145093041325","3.79365762950188","1.96180827198427","3.54274346363066","3.71667938420875","1.09961888777849","1.70688458453354","1.03798254902905","3.5712043433582","2.32173705381926","2.55234994366351","3.67688113594973","0.446928735275904","-2.02074306169408","2.86429270764155","1.69451389861332","0.739217283058679","0.459242192907709","1.57853314322614","2.04145900919961","1.26668640902095","1.6195802783878","1.79294519302076","2.24085824041289","-5.36138663334856","6.13386596356445",
"Benin","BEN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","3.14128045641213","-3.42640982098587","4.7300279709188","6.65075912824808","5.29386282871174","3.57586273248711","1.07839866664565","3.84233563459493","2.87749797403703","2.09775758051059","-1.4968418264467","6.4263675448305","3.70616531907105","3.33931215742955","-4.89534544658655","0.884356332845641","4.98366372995041","1.25507802775073","6.53574741502341","6.78176386785228","9.95423116708119","2.23506634402393","-4.34782273516674","7.92983956551727","7.53032483806271","2.17114159792595","-1.50000295231442","3.40524529583226","-2.85416049622336","8.9761343599898","4.22579942071668","2.95771082720395","5.83617208501383","2.02040044761662","6.04519865041564","4.32428403131786","5.73468837521307","3.96101213832645","5.34144937204417","5.85771420543269","5.33313570603937","4.64303087074482","3.44357677591658","4.42968455385082","1.71316456361184","3.94373882815798","5.98634932177609","4.89657708429647","2.31929213912838","2.11406472648392","2.96375291904201","4.811223315688","7.19143372144946","6.35767909791932","1.77815106030278","3.33967342629693","5.67155546944753","6.69725946087986","6.86568733550151","3.84852309243699","7.15572952939961",
"Burkina Faso","BFA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.04392797754925","6.12879878024506","-1.26801637269189","2.28281922375837","3.76454538063129","0.537613083660716","8.82331497485367","3.07077393782897","2.02608104052698","0.117019610679606","1.4133398815319","2.31149874156277","0.449327404480641","8.28642648036377","2.99838289707345","8.53489496068103","0.370353563662789","4.60782499965684","3.66462151207865","0.796878878579221","4.25530339455582","9.56219662181179","0.345984740208507","-1.77869668772937","8.51736499112322","7.9553627287484","-0.236336789143323","5.79559296458005","2.15026727173506","-0.602928477580988","9.06998445877436","0.232710761845951","3.46138493945818","1.31500727210265","5.71637386269622","11.014743869558","6.31683473483768","7.30771963496896","7.39523780111931","1.88847388906525","6.61340574539679","4.35296382988099","7.80249388870359","4.47845213670386","8.66187322841225","6.25316468817478","4.11137901761516","5.79999174105387","2.96195085866692","8.44628157707625","6.62256261306693","6.45267237953146","5.79258484509867","4.32684561452976","3.9212287937935","5.95797670754024","6.20348941121868","6.60456906812341","5.68811514943657","1.93032488957256","6.90634167337785",
"Bangladesh","BGD","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","6.05816082548128","5.45303096987155","-0.45589428993874","10.952788546042","1.60625822891551","2.56681200128057","-1.8758639196475","9.48945401547934","1.22085790909694","5.61985229280101","-5.47948302721947","-13.9737287020439","3.32568019878401","9.5919563004182","-4.08821409181641","5.66136120119647","2.67305605001982","7.07383773260688","4.80163460055671","0.819141868898924","7.23394369490737","2.13432783577075","3.88104639981708","4.80331001525434","3.34201465415418","4.17338255900388","3.77240185252714","2.4162568556623","2.83658212907925","5.62225816160704","3.48522781597653","5.44268554966725","4.71156172453999","3.89012644116818","5.12127789724337","4.52291921684423","4.4898964976265","5.1770268731498","4.67015636882111","5.29329471892532","5.07728777526728","3.83312393993225","4.73956739963045","5.23953291029852","6.53594494076071","6.67190498093571","7.05859935733267","6.01378975903386","5.0451247936724","5.57178818849806","6.46437912291931","6.52145878055326","6.0136056584178","6.0610593589202","6.55263987878382","7.11347821325363","6.59024999794057","7.31941263014136","7.88191515117722","3.44802145482763","6.93867508910159",
"Bulgaria","BGR","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","4.9001618599853","2.33456559171535","3.43030591387092","3.39644362192246","2.68344074070694","4.20760200326249","6.05451383874345","10.9446920643056","-3.28988206824971","-9.11737709565385","-8.44535519637155","-7.27238796644714","-1.48021485421815","1.81801133415431","2.86123277149034","5.20539406702115","-14.1153817404634","3.78912064249232","-8.39609066658392","4.58722478248549","3.82370336276668","5.87193143276457","5.23715521529633","6.51042534060579","7.05634894025069","6.80258922593249","6.65438682479358","6.12955970373739","-3.3471420954691","1.54180144307578","2.10120575009232","0.754930385981893","-0.56049396557782","0.96686903234496","3.42805491352132","3.03982527630795","2.76217095961262","2.68476058693781","4.03814220572653","-3.95861459810695","7.63460971569079",
"Bahrain","BHR","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","-5.31669735282965","-7.55621771215945","6.37637679964396","5.00364604500776","-4.75826853805687","1.1829939159842","10.3990093325468","6.99999164945331","0.364007138161824","4.43799717642639","11.2299987800123","6.68999836660538","12.8700066696584","-0.250001484542878","3.92999154532021","4.11000611512114","3.09299978673204","4.79000278855499","4.29999896037758","5.30007005600883","2.49094810829847","3.3485506679412","6.29644197869368","6.98096059429825","6.76899787107483","6.46700012199585","8.29396044759683","6.24501077496258","2.53988593585052","4.33429917283131","1.98351501159991","3.72810843046017","5.41683981012071","4.35039085252969","2.48537855758804","3.55812811897778","4.29094977756338","2.11113047304872","2.1669646688237","-4.93585497941497","2.22535124229128",
"Bahamas, The","BHS","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","10.6670974251372","10.4519718945415","10.5240552018018","10.5015672002938","10.4255964904239","9.07192871029743","9.59811386614867","8.42176356574942","8.98166257694027","-5.64964951944791","1.62650874015475","-3.49733593257862","7.56756882327041","-16.7542290751463","-14.803126311449","5.18518497051078","9.15492922086061","14.1795201385228","26.1392957686891","6.49528192102287","-9.22640507995649","6.69889775704915","3.59705186794113","14.171148623475","4.82918011486812","1.79700022744956","2.98451934401697","2.3097076609603","6.72732979978798","-1.59624908707563","-4.1817847809003","-3.82558196958198","0.3078062914432","3.14891561997803","4.37875209047469","4.22353042530401","6.87573942008358","-4.50359662230252","12.1975182853608","4.14923404577348","2.62515959600154","2.70467096878603","-1.26452629505613","0.882740185126082","3.39526008245915","2.51685393258427","1.44673388864534","-2.32350723624928","-4.17580555581704","1.53838597180609","0.613384158434997","3.0868791768835","-2.86329394469671","1.84730293962872","0.99680084631899","-0.857664318755752","3.05015734789234","1.8310077944388","1.89616370306027","-23.8226075898758","13.7197349437703",
"Bosnia and Herzegovina","BIH","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7999975418612","88.9576661832792","34.3895740516872","15.5999966854232","9.59999971642276","12.7654694578883","2.42331317180992","5.02744420733983","3.8671387951343","6.32526616861466","3.89717798992193","5.41400357079434","5.85712634217094","5.44383103450177","-3.00445593013346","0.865669260237084","0.959511247241267","-0.821836474216894","2.3498566632458","1.15385109200403","3.08916270943587","3.14980730946617","3.17143490713458","3.74007310096745","2.83100130837011","-3.1192905153581","7.54559112979621",
"Belarus","BLR","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.19999557046027","-9.60000139597707","-7.60000184221087","-11.7000038975536","-10.4000004914994","2.80000465053934","11.4000054053548","8.39999142031991","3.39999916322964","5.80000344007455","4.72530599387508","5.04526748002185","7.04319255874692","11.4497431053961","9.40000152357688","9.99999481247372","8.6000065362481","10.1999994395436","0.199995310014472","7.79826682269731","5.37870744981015","1.68713553642841","1.00347084085645","1.72638485417002","-3.82957055828379","-2.52644643552364","2.53218350023035","3.14919759374963","1.40000000000001","-0.699607613645853","2.29987941172813",
"Belize","BLZ","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.89227721902682","4.89265218028385","4.95643419491631","4.99987991041311","4.93054096131836","4.77084511295949","4.9131231620706","7.36722545714625","5.10637479099275","4.8076933638294","3.95944108172945","10.2183038390507","5.35189411088608","13.5599851718049","3.5928244424595","-0.0340209434206287","6.4965942870642","7.92080717857668","7.51702151348013","13.4366817639712","1.13377082325108","-0.107710428641226","-2.1431799710687","1.97206502589624","1.01251391407635","4.53945695762161","10.7353041327314","9.78771144273587","13.0092211299346","11.4433887290076","11.4528795811518","12.0375807398708","6.23689727463312","0.197335964479521","0.64007877892665","1.02739726027397","3.58353510895884","3.92706872370267","8.95186684660369","13.0057803468208","5.0420168067227","5.11304347826086","9.33156849768366","4.63075060532687","2.19843795198149","4.58533823945655","3.27469553450609","-1.51991614255765","-0.452368281000531","1.25634856990109","-0.10559662090813","3.85835095137421","4.52926208651398","4.08958130477117","3.36763330215155","0.113122171945705","-1.69491525423729","1.10344827586206","4.50204638472033","-13.4029590948651","15.2261306532663",
"Bermuda","BMU","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.67999999890945","4.46999999889448","1.07000000036732","11.1100000008619","4.76000000038761","14.3636363644906","13.27503974556","2.1052631582924","3.4364261137743","6.31229236015874","3.43750000069394","1.81268882210605","1.48367952550694","0.877192982621835","3.76811593961375","8.93854748791529","5.89743589581488","1.45278450393494","2.14797136082341","7.94392523272795","2.38095238145178","-5.28541226096297","2.00892857181481","0.48140043584273","-2.00348431909512","6.6666666655501","3.75000000075703","4.05622489865807","0.443844075321294","0.0192122971144499","-3.53438210027873","-0.0597382143839553","3.00856712357907","0.599613366698804","4.39914832996426","2.60047542898441","4.60000084263363","3.90000009423035","3.38264701972184","9.31715641086083","7.22243553752608","-1.47779059768867","3.41070667687531","2.32126722323136","1.67420611410508","5.5438663804406","3.34513970877607","-1.86595582635186","-5.6266977105161","-2.50287828947368","-3.74274431740703","-5.30529910675297","-0.279708545423034","-3.70106759364258","0.775529699568978","-0.657206304259205","3.61141983706115","-0.432801300339307","0.306266735233933","-6.83795519136594","5.41353380956255",
"Bolivia","BOL","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","2.08929593570468","5.57891785897957","6.79762577697274","3.9565965321577","4.91344195642831","7.17058966269151","6.31721951702735","8.52944308448038","4.47409733093423","5.23102930104125","5.06333643861971","7.967485209709","5.73916152572542","2.9395678082784","7.31101773140009","4.61456748598627","4.97121565700267","2.05269456633279","0.133344047803647","-1.37177291054002","0.27561637511306","-3.93873792764468","-4.04212139991856","-0.20066569836213","-1.67638978124501","-2.57388420030712","2.46348461562114","2.90949796054329","3.7901309635414","4.6357874278518","5.26652666762763","1.64649818317069","4.26929611661502","4.66726510266786","4.67827659709971","4.36134195244576","4.95420874299721","5.02935475543072","0.426885422588825","2.50781080899483","1.68379912721825","2.48556573783829","2.71133983700673","4.17329558916248","4.42143312687979","4.79700882356067","4.56438426887887","6.14849787462164","3.35699957430565","4.1267225910567","5.204092443086","5.12227558091757","6.79601142810841","5.46056950635136","4.85718730035796","4.26392083751466","4.1952063010676","4.22362351118875","2.21670577750376","-8.73788443399144","6.1058042252093",
